product_name,category,price,merchant_info,review,review_title,reviewer_name,rating,product_url,product_sku,country,date
Nike Men's Court Vision Mid Sneaker,"Clothing, Shoes & Jewelry",101.0,Amazon.com,There great not leather should be for the price,NICE MY SON LOVES THEM,Damaris Cajina,4.0,https://www.amazon.com/dp/B07NMZBF99/ref=sspa_dk_detail_5?psc=1&pd_rd_i=B07NMZBF99&pd_rd_w=3X5xi&content-id=amzn1.sym.386c274b-4bfe-4421-9052-a1a56db557ab&pf_rd_p=386c274b-4bfe-4421-9052-a1a56db557ab&pf_rd_r=GM52G404CKGS8EPXAQXH&pd_rd_wg=YlrnC&pd_rd_r=0503b641-c210-49f7-9bec-0d6720e8b6bc&s=shoes&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWxfdGhlbWF0aWM,B07NMZBF7V, United States,2023-08-03
Nike Men's Court Vision Mid Sneaker,"Clothing, Shoes & Jewelry",101.0,Amazon.com,These are some great shoes they are basic enough to go with anything but also look cool as hell the only problem I had was after I paid 83 dollars i went to dicks and the were on sale for 65 bucks,Look slick af,Cody,5.0,https://www.amazon.com/dp/B07NMZBF99/ref=sspa_dk_detail_5?psc=1&pd_rd_i=B07NMZBF99&pd_rd_w=3X5xi&content-id=amzn1.sym.386c274b-4bfe-4421-9052-a1a56db557ab&pf_rd_p=386c274b-4bfe-4421-9052-a1a56db557ab&pf_rd_r=GM52G404CKGS8EPXAQXH&pd_rd_wg=YlrnC&pd_rd_r=0503b641-c210-49f7-9bec-0d6720e8b6bc&s=shoes&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWxfdGhlbWF0aWM,B07NMZBF7V, United States,2023-08-04
Nike Men's Court Vision Mid Sneaker,"Clothing, Shoes & Jewelry",101.0,Amazon.com,I put the new forgis on my jeep I trap until the bloody bottoms thats underneath,Ballin',John B.,5.0,https://www.amazon.com/dp/B07NMZBF99/ref=sspa_dk_detail_5?psc=1&pd_rd_i=B07NMZBF99&pd_rd_w=3X5xi&content-id=amzn1.sym.386c274b-4bfe-4421-9052-a1a56db557ab&pf_rd_p=386c274b-4bfe-4421-9052-a1a56db557ab&pf_rd_r=GM52G404CKGS8EPXAQXH&pd_rd_wg=YlrnC&pd_rd_r=0503b641-c210-49f7-9bec-0d6720e8b6bc&s=shoes&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWxfdGhlbWF0aWM,B07NMZBF7V, United States,2023-08-14
Nike Men's Court Vision Mid Sneaker,"Clothing, Shoes & Jewelry",101.0,Amazon.com,Highly satisfied,Quality,LuLu,5.0,https://www.amazon.com/dp/B07NMZBF99/ref=sspa_dk_detail_5?psc=1&pd_rd_i=B07NMZBF99&pd_rd_w=3X5xi&content-id=amzn1.sym.386c274b-4bfe-4421-9052-a1a56db557ab&pf_rd_p=386c274b-4bfe-4421-9052-a1a56db557ab&pf_rd_r=GM52G404CKGS8EPXAQXH&pd_rd_wg=YlrnC&pd_rd_r=0503b641-c210-49f7-9bec-0d6720e8b6bc&s=shoes&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWxfdGhlbWF0aWM,B07NMZBF7V, United States,2023-08-16
Nike Men's Court Vision Mid Sneaker,"Clothing, Shoes & Jewelry",101.0,Amazon.com,Excellent fit must do business again thank you,Shoe,Charles jones,5.0,https://www.amazon.com/dp/B07NMZBF99/ref=sspa_dk_detail_5?psc=1&pd_rd_i=B07NMZBF99&pd_rd_w=3X5xi&content-id=amzn1.sym.386c274b-4bfe-4421-9052-a1a56db557ab&pf_rd_p=386c274b-4bfe-4421-9052-a1a56db557ab&pf_rd_r=GM52G404CKGS8EPXAQXH&pd_rd_wg=YlrnC&pd_rd_r=0503b641-c210-49f7-9bec-0d6720e8b6bc&s=shoes&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWxfdGhlbWF0aWM,B07NMZBF7V, United States,2023-08-06
Nike Men's Court Vision Mid Sneaker,"Clothing, Shoes & Jewelry",101.0,Amazon.com,"They are good shoes, I normally get AF1’s but this is a very close 2nd to them for the price. Do need inserts not much padding",Worth the value,Louie,5.0,https://www.amazon.com/dp/B07NMZBF99/ref=sspa_dk_detail_5?psc=1&pd_rd_i=B07NMZBF99&pd_rd_w=3X5xi&content-id=amzn1.sym.386c274b-4bfe-4421-9052-a1a56db557ab&pf_rd_p=386c274b-4bfe-4421-9052-a1a56db557ab&pf_rd_r=GM52G404CKGS8EPXAQXH&pd_rd_wg=YlrnC&pd_rd_r=0503b641-c210-49f7-9bec-0d6720e8b6bc&s=shoes&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWxfdGhlbWF0aWM,B07NMZBF7V, United States,2023-07-17
Nike Men's Court Vision Mid Sneaker,"Clothing, Shoes & Jewelry",101.0,Amazon.com,Great shoes feels great,Love them,William,5.0,https://www.amazon.com/dp/B07NMZBF99/ref=sspa_dk_detail_5?psc=1&pd_rd_i=B07NMZBF99&pd_rd_w=3X5xi&content-id=amzn1.sym.386c274b-4bfe-4421-9052-a1a56db557ab&pf_rd_p=386c274b-4bfe-4421-9052-a1a56db557ab&pf_rd_r=GM52G404CKGS8EPXAQXH&pd_rd_wg=YlrnC&pd_rd_r=0503b641-c210-49f7-9bec-0d6720e8b6bc&s=shoes&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWxfdGhlbWF0aWM,B07NMZBF7V, United States,2023-08-01
Nike Men's Court Vision Mid Sneaker,"Clothing, Shoes & Jewelry",101.0,Amazon.com,"Tienen un diseño muy agradable, se sienten cómodos y duraderos.",🤩🤩🤩,RM Edgar,5.0,https://www.amazon.com/dp/B07NMZBF99/ref=sspa_dk_detail_5?psc=1&pd_rd_i=B07NMZBF99&pd_rd_w=3X5xi&content-id=amzn1.sym.386c274b-4bfe-4421-9052-a1a56db557ab&pf_rd_p=386c274b-4bfe-4421-9052-a1a56db557ab&pf_rd_r=GM52G404CKGS8EPXAQXH&pd_rd_wg=YlrnC&pd_rd_r=0503b641-c210-49f7-9bec-0d6720e8b6bc&s=shoes&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWxfdGhlbWF0aWM,B07NMZBF7V,Mexico,2023-07-18
Nike Men's Court Vision Mid Sneaker,"Clothing, Shoes & Jewelry",101.0,Amazon.com,Prendre une demi pointure en dessous de la votre aussi non tres sympa,Sympa,Clausse,4.0,https://www.amazon.com/dp/B07NMZBF99/ref=sspa_dk_detail_5?psc=1&pd_rd_i=B07NMZBF99&pd_rd_w=3X5xi&content-id=amzn1.sym.386c274b-4bfe-4421-9052-a1a56db557ab&pf_rd_p=386c274b-4bfe-4421-9052-a1a56db557ab&pf_rd_r=GM52G404CKGS8EPXAQXH&pd_rd_wg=YlrnC&pd_rd_r=0503b641-c210-49f7-9bec-0d6720e8b6bc&s=shoes&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWxfdGhlbWF0aWM,B07NMZBF7V,France,2023-04-13
Nike Men's Court Vision Mid Sneaker,"Clothing, Shoes & Jewelry",101.0,Amazon.com,good product,ok,Louis Alexandre Guimond,5.0,https://www.amazon.com/dp/B07NMZBF99/ref=sspa_dk_detail_5?psc=1&pd_rd_i=B07NMZBF99&pd_rd_w=3X5xi&content-id=amzn1.sym.386c274b-4bfe-4421-9052-a1a56db557ab&pf_rd_p=386c274b-4bfe-4421-9052-a1a56db557ab&pf_rd_r=GM52G404CKGS8EPXAQXH&pd_rd_wg=YlrnC&pd_rd_r=0503b641-c210-49f7-9bec-0d6720e8b6bc&s=shoes&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWxfdGhlbWF0aWM,B07NMZBF7V,Canada,2023-07-02
Nike Men's Court Vision Mid Sneaker,"Clothing, Shoes & Jewelry",101.0,Amazon.com,"Tengo mas de dos años con estos y aun no noto un desgaste significativo (tampoco los uso a diario), muy buena calidad en las costuras. Mi única recomendación es que los pidan media talla más chica de lo habitual MX, vienen algo amplios.",Buena calidad.,Roy M.,4.0,https://www.amazon.com/dp/B07NMZBF99/ref=sspa_dk_detail_5?psc=1&pd_rd_i=B07NMZBF99&pd_rd_w=3X5xi&content-id=amzn1.sym.386c274b-4bfe-4421-9052-a1a56db557ab&pf_rd_p=386c274b-4bfe-4421-9052-a1a56db557ab&pf_rd_r=GM52G404CKGS8EPXAQXH&pd_rd_wg=YlrnC&pd_rd_r=0503b641-c210-49f7-9bec-0d6720e8b6bc&s=shoes&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWxfdGhlbWF0aWM,B07NMZBF7V,Mexico,2023-05-12
Nike Men's Court Vision Mid Sneaker,"Clothing, Shoes & Jewelry",101.0,Amazon.com,gerne wieder,Sehr gute Ware,Maxundelsa09,5.0,https://www.amazon.com/dp/B07NMZBF99/ref=sspa_dk_detail_5?psc=1&pd_rd_i=B07NMZBF99&pd_rd_w=3X5xi&content-id=amzn1.sym.386c274b-4bfe-4421-9052-a1a56db557ab&pf_rd_p=386c274b-4bfe-4421-9052-a1a56db557ab&pf_rd_r=GM52G404CKGS8EPXAQXH&pd_rd_wg=YlrnC&pd_rd_r=0503b641-c210-49f7-9bec-0d6720e8b6bc&s=shoes&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWxfdGhlbWF0aWM,B07NMZBF7V,Germany,2023-06-29
BOGOVER Women's Running Shoes Breathable Air Cushion Sneakers Elastic No Tie Shoelaces,"Clothing, Shoes & Jewelry",49.99,Amazon.com,"The shoes looked nice the toe box was very roomy. I’m a size US 6.5 in women’s but there were no half sizes so I sized up since I do have wide feet, but they were too large so I returned them. Overall I thought they looked nice but not as light as I thought they were going to be, not sure if I would walk 12 hour shifts in them, but I haven’t tried. Would be good as a nice pair of white sneakers for going out.","Very roomy, not as light-weight",Stephanie Lipson,4.0,https://www.amazon.com/dp/B0C6SKP54N/ref=sspa_dk_detail_3?psc=1&pd_rd_i=B0C6SKP54N&pd_rd_w=5POHy&content-id=amzn1.sym.386c274b-4bfe-4421-9052-a1a56db557ab&pf_rd_p=386c274b-4bfe-4421-9052-a1a56db557ab&pf_rd_r=FRMXSS12R5BBQ0WKXN50&pd_rd_wg=mZlck&pd_rd_r=659437bb-0f52-467c-8d69-aead917d9611&s=shoes&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWxfdGhlbWF0aWM,B0CGSX5K7V, United States,2023-09-14
BOGOVER Women's Running Shoes Breathable Air Cushion Sneakers Elastic No Tie Shoelaces,"Clothing, Shoes & Jewelry",49.99,Amazon.com,"I am a true to size womens 8 in all tennis shoes- Nike, Adidas, New Balance etc - so I ordered an 8 - however they were way too big, so I returned and ordered a size 7. Still a touch big, but think a 6.5 would be too snug. Other than needing to size down, I LOVE THEM. Super cute!!",Runs BIG- size down,Ryon Chaney,4.0,https://www.amazon.com/dp/B0C6SKP54N/ref=sspa_dk_detail_3?psc=1&pd_rd_i=B0C6SKP54N&pd_rd_w=5POHy&content-id=amzn1.sym.386c274b-4bfe-4421-9052-a1a56db557ab&pf_rd_p=386c274b-4bfe-4421-9052-a1a56db557ab&pf_rd_r=FRMXSS12R5BBQ0WKXN50&pd_rd_wg=mZlck&pd_rd_r=659437bb-0f52-467c-8d69-aead917d9611&s=shoes&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWxfdGhlbWF0aWM,B0CGSX5K7V, United States,2023-09-16
BOGOVER Women's Running Shoes Breathable Air Cushion Sneakers Elastic No Tie Shoelaces,"Clothing, Shoes & Jewelry",49.99,Amazon.com,very comfortable and light weight and dressy,comfortable,amazon customer,5.0,https://www.amazon.com/dp/B0C6SKP54N/ref=sspa_dk_detail_3?psc=1&pd_rd_i=B0C6SKP54N&pd_rd_w=5POHy&content-id=amzn1.sym.386c274b-4bfe-4421-9052-a1a56db557ab&pf_rd_p=386c274b-4bfe-4421-9052-a1a56db557ab&pf_rd_r=FRMXSS12R5BBQ0WKXN50&pd_rd_wg=mZlck&pd_rd_r=659437bb-0f52-467c-8d69-aead917d9611&s=shoes&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWxfdGhlbWF0aWM,B0CGSX5K7V, United States,2023-09-20
BOGOVER Women's Running Shoes Breathable Air Cushion Sneakers Elastic No Tie Shoelaces,"Clothing, Shoes & Jewelry",49.99,Amazon.com,"This shoes are soft and stretchy. However, I find that the sizing is odd. Size 4 and 5 are pretty much the same ( length and width). So I oredered size 5.5 but it’s a bit big.",Comfy and soft.,Sirap,4.0,https://www.amazon.com/dp/B0C6SKP54N/ref=sspa_dk_detail_3?psc=1&pd_rd_i=B0C6SKP54N&pd_rd_w=5POHy&content-id=amzn1.sym.386c274b-4bfe-4421-9052-a1a56db557ab&pf_rd_p=386c274b-4bfe-4421-9052-a1a56db557ab&pf_rd_r=FRMXSS12R5BBQ0WKXN50&pd_rd_wg=mZlck&pd_rd_r=659437bb-0f52-467c-8d69-aead917d9611&s=shoes&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWxfdGhlbWF0aWM,B0CGSX5K7V, United States,2023-07-10
BOGOVER Women's Running Shoes Breathable Air Cushion Sneakers Elastic No Tie Shoelaces,"Clothing, Shoes & Jewelry",49.99,Amazon.com,This is my first time purchasing these shoes. I love them and I will be buying them again . I’m always telling my friends to check out your website and what to look for. The price is very affordable. The shoes are perfect and they’re the right size and they are easy to keep clean,I love my shoes,Lisa Seymour,5.0,https://www.amazon.com/dp/B0C6SKP54N/ref=sspa_dk_detail_3?psc=1&pd_rd_i=B0C6SKP54N&pd_rd_w=5POHy&content-id=amzn1.sym.386c274b-4bfe-4421-9052-a1a56db557ab&pf_rd_p=386c274b-4bfe-4421-9052-a1a56db557ab&pf_rd_r=FRMXSS12R5BBQ0WKXN50&pd_rd_wg=mZlck&pd_rd_r=659437bb-0f52-467c-8d69-aead917d9611&s=shoes&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWxfdGhlbWF0aWM,B0CGSX5K7V, United States,2023-08-17
BOGOVER Women's Running Shoes Breathable Air Cushion Sneakers Elastic No Tie Shoelaces,"Clothing, Shoes & Jewelry",49.99,Amazon.com,"Producto de buena calidad, servicio eficiente.",Excelente calidad,juan paniagua,5.0,https://www.amazon.com/dp/B0C6SKP54N/ref=sspa_dk_detail_3?psc=1&pd_rd_i=B0C6SKP54N&pd_rd_w=5POHy&content-id=amzn1.sym.386c274b-4bfe-4421-9052-a1a56db557ab&pf_rd_p=386c274b-4bfe-4421-9052-a1a56db557ab&pf_rd_r=FRMXSS12R5BBQ0WKXN50&pd_rd_wg=mZlck&pd_rd_r=659437bb-0f52-467c-8d69-aead917d9611&s=shoes&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWxfdGhlbWF0aWM,B0CGSX5K7V, United States,2023-09-04
BOGOVER Women's Running Shoes Breathable Air Cushion Sneakers Elastic No Tie Shoelaces,"Clothing, Shoes & Jewelry",49.99,Amazon.com,Work,I like the shoe.,Trudie Pezant,5.0,https://www.amazon.com/dp/B0C6SKP54N/ref=sspa_dk_detail_3?psc=1&pd_rd_i=B0C6SKP54N&pd_rd_w=5POHy&content-id=amzn1.sym.386c274b-4bfe-4421-9052-a1a56db557ab&pf_rd_p=386c274b-4bfe-4421-9052-a1a56db557ab&pf_rd_r=FRMXSS12R5BBQ0WKXN50&pd_rd_wg=mZlck&pd_rd_r=659437bb-0f52-467c-8d69-aead917d9611&s=shoes&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWxfdGhlbWF0aWM,B0CGSX5K7V, United States,2023-09-06
BOGOVER Women's Running Shoes Breathable Air Cushion Sneakers Elastic No Tie Shoelaces,"Clothing, Shoes & Jewelry",49.99,Amazon.com,"I like lighter weight shoes but I love this color. The prices was great. I've gotten so many compliments on them. I wish they came in wide. The tag in the tongue that says ribbing, is gone after a month.",A bit heavy,myles f.,3.0,https://www.amazon.com/dp/B0C6SKP54N/ref=sspa_dk_detail_3?psc=1&pd_rd_i=B0C6SKP54N&pd_rd_w=5POHy&content-id=amzn1.sym.386c274b-4bfe-4421-9052-a1a56db557ab&pf_rd_p=386c274b-4bfe-4421-9052-a1a56db557ab&pf_rd_r=FRMXSS12R5BBQ0WKXN50&pd_rd_wg=mZlck&pd_rd_r=659437bb-0f52-467c-8d69-aead917d9611&s=shoes&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWxfdGhlbWF0aWM,B0CGSX5K7V, United States,2023-08-28
"Yogipace,Women's 25""/28""/31""/34""/36"" Water Resistant Thick Thermal Fleece Lined Leggings","Clothing, Shoes & Jewelry",40.99,Amazon.com,"I usually wear a small in this brand but the small in the fleece lined fits very small and was too tight. I ordered a medium and they fit better and more like a small would in this brand. The side pockets are nice and deep. The lining is warm without being too thick. I have multiple styles from
this brand and am overall pleased with them.",Fit is smaller than the non fleece lined,Shoe Heart,4.0,https://www.amazon.com/dp/B099YSGSJ1/ref=sspa_dk_detail_3?psc=1&pd_rd_i=B099YSGSJ1&pd_rd_w=sFGNQ&content-id=amzn1.sym.0d1092dc-81bb-493f-8769-d5c802257e94&pf_rd_p=0d1092dc-81bb-493f-8769-d5c802257e94&pf_rd_r=3T0JR8VF7ENJ189SEM9K&pd_rd_wg=V9DJ9&pd_rd_r=d95e3cf1-427c-4ba8-8d28-1cbe137eecdb&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy,B082WZ85LR, United States,2023-09-11
"Yogipace,Women's 25""/28""/31""/34""/36"" Water Resistant Thick Thermal Fleece Lined Leggings","Clothing, Shoes & Jewelry",40.99,Amazon.com,"I can definitely vouch for how these tights hold up to water, because I wore them for the first time in pouring rain! I know they aren't described as water proof, but the resistance to water was pretty questionable as well. I would say they might do Ok in misty weather, but not actual rain. I was looking for active wear for cold/wet weather, ( I have a job where I have to walk outside for 1 hour trips throughout the day ). As for fit, I really like that these come in such tall lengths. I am 5'11"" and 155 lbs. I ordered the 34"" inseam in size L. The length was even a couple inches too long for me - but I like having some extra since I am tucking them into boots and most leggings aren't long enough for me and leave gaps between their ends and the boot tops. I think these would be warm if they weren't wet - the lining seemed very cozy on my way out the door.","Comfortable and cute, but not very water resistant.",Tracey W.,4.0,https://www.amazon.com/dp/B099YSGSJ1/ref=sspa_dk_detail_3?psc=1&pd_rd_i=B099YSGSJ1&pd_rd_w=sFGNQ&content-id=amzn1.sym.0d1092dc-81bb-493f-8769-d5c802257e94&pf_rd_p=0d1092dc-81bb-493f-8769-d5c802257e94&pf_rd_r=3T0JR8VF7ENJ189SEM9K&pd_rd_wg=V9DJ9&pd_rd_r=d95e3cf1-427c-4ba8-8d28-1cbe137eecdb&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy,B082WZ85LR, United States,2023-02-28
"Yogipace,Women's 25""/28""/31""/34""/36"" Water Resistant Thick Thermal Fleece Lined Leggings","Clothing, Shoes & Jewelry",40.99,Amazon.com,"These leggings are amazing. I took them to Iceland and didn’t even think about my legs being cold while exploring. The best part is, they were actually petite. Being 5’0” it’s incredibly nice to find leggings that fit nicely and don’t bunch up around my ankles and cause discomfort. I’ve ordered more leggings from this brand thanks to their more inclusive inseam sizes. Really wish there were more brands like this with many inseam sizes. Will definitely order more as the seasons change!",Actually Petite,Daniel,5.0,https://www.amazon.com/dp/B099YSGSJ1/ref=sspa_dk_detail_3?psc=1&pd_rd_i=B099YSGSJ1&pd_rd_w=sFGNQ&content-id=amzn1.sym.0d1092dc-81bb-493f-8769-d5c802257e94&pf_rd_p=0d1092dc-81bb-493f-8769-d5c802257e94&pf_rd_r=3T0JR8VF7ENJ189SEM9K&pd_rd_wg=V9DJ9&pd_rd_r=d95e3cf1-427c-4ba8-8d28-1cbe137eecdb&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy,B082WZ85LR, United States,2023-05-29
"Yogipace,Women's 25""/28""/31""/34""/36"" Water Resistant Thick Thermal Fleece Lined Leggings","Clothing, Shoes & Jewelry",40.99,Amazon.com,"I love the fit and the fact it comes in 34"" lengths. They're intended to keep me warm at Disneyland and I tested them at night this week. I can comfortably wear these alone down to 46 degrees before I need to add a layer for my joints. There is a small issue with them sliding down when I sit since I have a smaller waist and hippy hips 36.5/50 but I'm hoping the inner string tightens the waist enough to prevent that. They are too long- I'm 34"" flat but these wrapped under my foot. We took the measuring tape out and they are 36"" marked as 34"". My daughter ordered the same size in 31"" and hers are 31"" but the waist is a little shorter- more mid than high. Overall I love these and it's more an annoyance than an actual problem.",Mostly Awesome,Isabella,4.0,https://www.amazon.com/dp/B099YSGSJ1/ref=sspa_dk_detail_3?psc=1&pd_rd_i=B099YSGSJ1&pd_rd_w=sFGNQ&content-id=amzn1.sym.0d1092dc-81bb-493f-8769-d5c802257e94&pf_rd_p=0d1092dc-81bb-493f-8769-d5c802257e94&pf_rd_r=3T0JR8VF7ENJ189SEM9K&pd_rd_wg=V9DJ9&pd_rd_r=d95e3cf1-427c-4ba8-8d28-1cbe137eecdb&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy,B082WZ85LR, United States,2022-11-15
"Yogipace,Women's 25""/28""/31""/34""/36"" Water Resistant Thick Thermal Fleece Lined Leggings","Clothing, Shoes & Jewelry",40.99,Amazon.com,"I just received these leggings and am quite pleased. I ordered the 34"" length, and it is perfect, extra fabric at the ankles, so great! I agree with other buyers that the knees are a bit baggy, but not overly so. I ordered the xl 34"" size.
I am 5'11"" and currently weigh 169. I could have sized down to a large, and will in the future. These resemble black skinny jeans right now, which looks great, but I feel a tighter fit will look more ""legging like"". Did I mention these are amazingly warm?....I am glad I got the lined leggings, I ran out to do errands wearing the leggings, a sweater and short Uggs, and I was toasty warm. Love the deep pockets, my extra long phone fits perfectly, and the waistband key pocket is a great idea. I am so happy I found this company for extra long leggings.....worth every penny!! Over and out, bean sprout!",Super long & super warm! Finally...long enough leggings!!,DM,5.0,https://www.amazon.com/dp/B099YSGSJ1/ref=sspa_dk_detail_3?psc=1&pd_rd_i=B099YSGSJ1&pd_rd_w=sFGNQ&content-id=amzn1.sym.0d1092dc-81bb-493f-8769-d5c802257e94&pf_rd_p=0d1092dc-81bb-493f-8769-d5c802257e94&pf_rd_r=3T0JR8VF7ENJ189SEM9K&pd_rd_wg=V9DJ9&pd_rd_r=d95e3cf1-427c-4ba8-8d28-1cbe137eecdb&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy,B082WZ85LR, United States,2022-12-25
"Yogipace,Women's 25""/28""/31""/34""/36"" Water Resistant Thick Thermal Fleece Lined Leggings","Clothing, Shoes & Jewelry",40.99,Amazon.com,"I don’t do reviews unless I am brimming with unbridled enthusiasm. These pants are practically perfect in every way. The fleece lining is thick enough to be warm outdoors but not so thick as to look schlumpy inside. The coating on the outside isn’t grossly shiny but repels the level of mist I’d be likely to be outside walking in. The fit is perfect for me. I’m 5’5” and 130 lbs. I’m very long waisted, so I ordered a medium because I can’t stand pants that sink below belly button level, especially in active wear. These are perfect. No drooping or crotch sag.
I have a pair of the previous version that I’ve worn constantly. But these have thicker fleece, the more water resistant exterior, and A REAL POCKET. In the previous pair, the back pocket was fine for small incidentals, but I needed to have my phone with me when walking my senior dogs in case of emergency. With these I can be outside in all but the coldest weather and have a place for my phone!
These pants eliminate my previous need for wardrobe changes throughout the day. I can pull them on in the morning, do Pilates or yoga, then walk the dogs in whatever weather, go to the store or whatever errands I need to do, paint all afternoon, and I only need to change if I’m going out to dinner, which, let’s face it, isn’t exactly a happening thing these days. I’ll probably order another pair to keep at our vacation home, and maybe an extra for laundry day. Seriously, I never gush about garments. And what can you say about a pair of black leggings, really. These just check all the boxes for me. If I had to design a pair myself, it would be these.",Finally - perfect indoor/outdoor all day leggings,SBD,5.0,https://www.amazon.com/dp/B099YSGSJ1/ref=sspa_dk_detail_3?psc=1&pd_rd_i=B099YSGSJ1&pd_rd_w=sFGNQ&content-id=amzn1.sym.0d1092dc-81bb-493f-8769-d5c802257e94&pf_rd_p=0d1092dc-81bb-493f-8769-d5c802257e94&pf_rd_r=3T0JR8VF7ENJ189SEM9K&pd_rd_wg=V9DJ9&pd_rd_r=d95e3cf1-427c-4ba8-8d28-1cbe137eecdb&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy,B082WZ85LR, United States,2020-10-31
"Yogipace,Women's 25""/28""/31""/34""/36"" Water Resistant Thick Thermal Fleece Lined Leggings","Clothing, Shoes & Jewelry",40.99,Amazon.com,Just what I was looking for. Great feel & fit.,Great product; excellent customer service,Cuse88,5.0,https://www.amazon.com/dp/B099YSGSJ1/ref=sspa_dk_detail_3?psc=1&pd_rd_i=B099YSGSJ1&pd_rd_w=sFGNQ&content-id=amzn1.sym.0d1092dc-81bb-493f-8769-d5c802257e94&pf_rd_p=0d1092dc-81bb-493f-8769-d5c802257e94&pf_rd_r=3T0JR8VF7ENJ189SEM9K&pd_rd_wg=V9DJ9&pd_rd_r=d95e3cf1-427c-4ba8-8d28-1cbe137eecdb&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy,B082WZ85LR, United States,2023-06-15
"Yogipace,Women's 25""/28""/31""/34""/36"" Water Resistant Thick Thermal Fleece Lined Leggings","Clothing, Shoes & Jewelry",40.99,Amazon.com,"I can’t really say “work out”, more like I wear these daily to live: work from home wear, clean the house wear, take the dog outside wear, etc. While I’m only 5’7”, my inseam is 33”. Therefore 28” inseam pants not only look like capris on me, they leave my ankles frosty taking the dog out in winter! Love these and bought more!",Some of us have LONG LEGS!,Kathleen T Zinn,5.0,https://www.amazon.com/dp/B099YSGSJ1/ref=sspa_dk_detail_3?psc=1&pd_rd_i=B099YSGSJ1&pd_rd_w=sFGNQ&content-id=amzn1.sym.0d1092dc-81bb-493f-8769-d5c802257e94&pf_rd_p=0d1092dc-81bb-493f-8769-d5c802257e94&pf_rd_r=3T0JR8VF7ENJ189SEM9K&pd_rd_wg=V9DJ9&pd_rd_r=d95e3cf1-427c-4ba8-8d28-1cbe137eecdb&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy,B082WZ85LR, United States,2023-03-30
"Yogipace,Women's 25""/28""/31""/34""/36"" Water Resistant Thick Thermal Fleece Lined Leggings","Clothing, Shoes & Jewelry",40.99,Amazon.com,"I ordered my first Yogipace pants last year for an upcoming holiday in Prague. They were excellent in the cold weather. Fit perfectly and looked great with snowboots and sweaters. I liked them so much, I bought a second pair this year just so I wouldn't have to go a day without them on my winter holiday! They are perfection! I have long legs (36"" inseam) and they reach my feet and don't ride up when I sit. Just wish they had other colours!",Perfection,S. P. Mead,5.0,https://www.amazon.com/dp/B099YSGSJ1/ref=sspa_dk_detail_3?psc=1&pd_rd_i=B099YSGSJ1&pd_rd_w=sFGNQ&content-id=amzn1.sym.0d1092dc-81bb-493f-8769-d5c802257e94&pf_rd_p=0d1092dc-81bb-493f-8769-d5c802257e94&pf_rd_r=3T0JR8VF7ENJ189SEM9K&pd_rd_wg=V9DJ9&pd_rd_r=d95e3cf1-427c-4ba8-8d28-1cbe137eecdb&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy,B082WZ85LR, United Kingdom,2022-12-20
